 238万,  单价24872元/平米,  高楼层(共33层)2015年建板塔结合 - 沙湖,  联发九都国际 | 2室2厅 | 95.69平米 | 南 | 毛坯 | 有电梯,  20人关注 / 共13次带看 / 2个月以前发布
 248万,  单价21782元/平米,  高楼层(共7层)2004年建板楼 - 中南丁字桥,  拜赞庭 | 3室2厅 | 113.86平米 | 南 北 | 简装 | 无电梯,  0人关注 / 共0次带看 / 2个月以前发布
 127万,  单价14270元/平米,  中楼层(共11层)2009年建板楼 - 古田,  丰华园 | 2室1厅 | 89平米 | 南 北 | 精装 | 有电梯,  66人关注 / 共13次带看 / 2个月以前发布
 155万,  单价17223元/平米,  高楼层(共11层)2008年建板楼 - 百步亭,  景兰苑 | 3室2厅 | 90平米 | 南 | 其他 | 有电梯,  5人关注 / 共9次带看 / 2个月以前发布
 149万,  单价23651元/平米,  高楼层(共24层)2016年建板塔结合 - 塔子湖,  美联时光里 | 2室1厅 | 63平米 | 南 北 | 其他,  14人关注 / 共9次带看 / 2个月以前发布
 90万,  单价20000元/平米,  中楼层(共15层)2005年建板楼 - 光谷广场,  广厦华庭 | 1室0厅 | 45平米 | 北 | 其他 | 有电梯,  52人关注 / 共1次带看 / 一年前发布
 100万,  单价17659元/平米,  高楼层(共30层)2006年建塔楼 - 光谷广场,  世界城尚都 | 1室1厅 | 56.63平米 | 北 | 其他 | 有电梯,  242人关注 / 共0次带看 / 一年前发布
 230万,  单价24196元/平米,  低楼层(共26层)2007年建板楼 - 老南湖,  金洋花园 | 3室2厅 | 95.06平米 | 南 | 其他 | 有电梯,  5人关注 / 共4次带看 / 11个月以前发布
 308万,  单价23020元/平米,  低楼层(共29层)板楼 - 关山大道,  联想江城雅居 | 3室2厅 | 133.8平米 | 南 北 | 其他 | 有电梯,  8人关注 / 共1次带看 / 11个月以前发布
 235万,  单价17088元/平米,  低楼层(共11层)2008年建塔楼 - 王家湾,  南国明珠二期 | 3室2厅 | 137.53平米 | 南 北 | 其他 | 有电梯,  32人关注 / 共2次带看 / 11个月以前发布
 240万,  单价19997元/平米,  中楼层(共33层)2014年建板塔结合 - 珞狮南路,  保利心语九期 | 3室2厅 | 120.02平米 | 南 北 | 精装 | 有电梯,  28人关注 / 共1次带看 / 10个月以前发布
 420万,  单价31579元/平米,  高楼层(共32层)2015年建板楼 - 积玉桥,  绿地国际金融城二期 | 3室2厅 | 133平米 | 南 | 其他 | 有电梯,  16人关注 / 共13次带看 / 3个月以前发布
 160万,  单价19062元/平米,  中楼层(共15层)2014年建板楼 - 中南丁字桥,  丽岛2046 | 2室1厅 | 83.94平米 | 南 | 精装 | 有电梯,  54人关注 / 共8次带看 / 3个月以前发布
 198万,  单价22248元/平米,  中楼层(共33层)2015年建板塔结合 - 钟家村,  广电兰亭都荟 | 3室2厅 | 89平米 | 南 | 其他 | 有电梯,  36人关注 / 共9次带看 / 3个月以前发布
 172万,  单价13449元/平米,  高楼层(共11层)2007年建板楼 - 盘龙城,  鼎鑫摩卡小镇 | 3室2厅 | 127.9平米 | 南 北 | 精装 | 有电梯,  5人关注 / 共0次带看 / 3个月以前发布
 125万,  单价15364元/平米,  高楼层(共11层)2011年建板塔结合 - 长丰常码头,  紫润明园北区 | 2室2厅 | 81.36平米 | 南 北 | 其他 | 有电梯,  9人关注 / 共8次带看 / 3个月以前发布
 245万,  单价21649元/平米,  低楼层(共11层)2006年建塔楼 - 关山大道,  保利花园 | 3室2厅 | 113.17平米 | 南 | 简装 | 有电梯,  5人关注 / 共2次带看 / 3个月以前发布
 132万,  单价11591元/平米,  低楼层(共6层)板塔结合 - 盘龙城,  盘龙新天地一期 | 3室2厅 | 113.89平米 | 南 北 | 精装 | 有电梯,  2人关注 / 共0次带看 / 3个月以前发布
 275万,  单价20103元/平米,  低楼层(共12层)2005年建板楼 - 钟家村,  琴台颖园 | 3室2厅 | 136.8平米 | 南 北 | 精装 | 有电梯,  2人关注 / 共0次带看 / 1个月以前发布
 215万,  单价20109元/平米,  低楼层(共34层)板塔结合 - 塔子湖,  融创公园壹号二期 | 3室2厅 | 106.92平米 | 南 北 | 毛坯 | 有电梯,  6人关注 / 共12次带看 / 1个月以前发布
 199.8万,  单价18448元/平米,  高楼层(共26层)2016年建板塔结合 - 塔子湖,  光明上海公馆 | 3室2厅 | 108.31平米 | 南 北 | 其他,  64人关注 / 共11次带看 / 1个月以前发布
 212万,  单价22137元/平米,  中楼层(共11层)2007年建板楼 - 金融港,  当代国际花园三期 | 2室2厅 | 95.77平米 | 南 | 精装 | 有电梯,  15人关注 / 共0次带看 / 1个月以前发布
 120万,  单价12802元/平米,  高楼层(共11层)2009年建板楼 - 盘龙城,  名流人和天地三期 | 2室2厅 | 93.74平米 | 南 北 | 精装 | 有电梯,  3人关注 / 共0次带看 / 1个月以前发布
 145万,  单价14473元/平米,  中楼层(共7层)2001年建板楼 - 古田,  飞帆小区 | 2室2厅 | 100.19平米 | 南 北 | 简装 | 无电梯,  2人关注 / 共0次带看 / 1个月以前发布
 195万,  单价14216元/平米,  低楼层(共7层)2002年建板楼 - 民族大道,  长城别苑 | 3室2厅 | 137.17平米 | 南 | 其他,  0人关注 / 共0次带看 / 1个月以前发布
 355万,  单价18575元/平米,  低楼层(共6层)2008年建板楼 - 王家湾,  南国明珠二期 | 4室2厅 | 191.12平米 | 南 北 | 其他 | 有电梯,  23人关注 / 共1次带看 / 10个月以前发布
 138万,  单价18928元/平米,  中楼层(共17层)板楼 - 黄埔永清,  罗家庄社区 | 2室1厅 | 72.91平米 | 南 北 | 其他 | 有电梯,  29人关注 / 共0次带看 / 10个月以前发布
 97万,  单价20530元/平米,  高楼层(共26层)2004年建塔楼 - 集贤,  万安国际公寓 | 1室1厅 | 47.25平米 | 西 | 其他 | 有电梯,  34人关注 / 共0次带看 / 10个月以前发布
 131万,  单价19265元/平米,  低楼层(共28层)2004年建板楼 - 宝丰崇仁,  航天星苑 | 1室1厅 | 68平米 | 南 | 其他 | 有电梯,  44人关注 / 共0次带看 / 9个月以前发布
 240万,  单价22642元/平米,  低楼层(共33层)2010年建塔楼 - 新华路万达,  菱角湖万达广场区 | 3室2厅 | 106平米 | 南 | 其他 | 有电梯,  6人关注 / 共0次带看 / 9个月以前发布
 175万,  单价19076元/平米,  高楼层(共6层)2003年建板楼 - 古田,  古田五路7号 | 2室2厅 | 91.74平米 | 南 北 | 其他 | 无电梯,  3人关注 / 共3次带看 / 9个月以前发布
 206万,  单价18223元/平米,  低楼层(共47层)板塔结合 - 四新,  招商公园1872四期璟园 | 3室2厅 | 113.05平米 | 南 | 其他 | 有电梯,  9人关注 / 共10次带看 / 3个月以前发布
 450万,  单价30753元/平米,  高楼层(共22层)2004年建塔楼 - 中北路,  东湖香榭水岸 | 2室2厅 | 146.33平米 | 南 北 | 精装 | 有电梯,  4人关注 / 共0次带看 / 3个月以前发布
 135万,  单价15965元/平米,  中楼层(共20层)2016年建板楼 - 白沙洲,  万科金色城市 | 2室2厅 | 84.56平米 | 南 | 简装 | 有电梯,  35人关注 / 共10次带看 / 3个月以前发布
 340万,  单价28734元/平米,  高楼层(共29层)2012年建板楼 - 虎泉杨家湾,  保利华都 | 3室2厅 | 118.33平米 | 南 北 | 精装 | 有电梯,  3人关注 / 共0次带看 / 3个月以前发布
 193万,  单价19486元/平米,  高楼层(共6层)1995年建板楼 - 首义,  首义小区 | 3室1厅 | 99.05平米 | 南 北 | 简装 | 无电梯,  0人关注 / 共0次带看 / 3个月以前发布
 142万,  单价17144元/平米,  低楼层(共6层)2004年建板楼 - 白沙洲,  星火名苑 | 2室1厅 | 82.83平米 | 南 | 其他 | 无电梯,  1人关注 / 共0次带看 / 3个月以前发布
 135万,  单价19688元/平米,  低楼层(共34层)2015年建板楼 - 光谷东,  朗诗里程 | 2室2厅 | 68.57平米 | 南 | 其他 | 有电梯,  7人关注 / 共3次带看 / 1个月以前发布
 225万,  单价16677元/平米,  高楼层(共11层)2005年建塔楼 - 王家湾,  南国明珠一期 | 3室2厅 | 134.92平米 | 南 北 | 精装 | 有电梯,  5人关注 / 共1次带看 / 1个月以前发布
 165万,  单价16273元/平米,  中楼层(共17层)2001年建塔楼 - 前进江汉,  钻石大厦 | 2室1厅 | 101.4平米 | 东北 | 其他 | 有电梯,  6人关注 / 共1次带看 / 31天以前发布
 165万,  单价17982元/平米,  低楼层(共6层)2009年建板楼 - 老南湖,  景虹花园 | 2室2厅 | 91.76平米 | 南 北 | 其他 | 有电梯,  3人关注 / 共4次带看 / 31天以前发布
 88万,  单价18384元/平米,  中楼层(共6层)2006年建板楼 - 将军路,  翠林雅居 | 1室1厅 | 47.87平米 | 南 北 | 其他 | 无电梯,  2人关注 / 共5次带看 / 30天以前发布
 170万,  单价21615元/平米,  中楼层(共8层)1994年建板楼 - 武昌火车站,  梅苑小区一期 | 2室1厅 | 78.65平米 | 南 | 简装 | 无电梯,  3人关注 / 共6次带看 / 30天以前发布
 280万,  单价22938元/平米,  低楼层(共11层)2003年建板楼 - 老南湖,  中央花园碧云天 | 3室2厅 | 122.07平米 | 南 | 精装 | 有电梯,  19人关注 / 共5次带看 / 9个月以前发布
 120万,  单价15456元/平米,  高楼层(共7层)2005年建板楼 - 百步亭,  温馨苑区 | 2室2厅 | 77.64平米 | 南 | 其他 | 无电梯,  122人关注 / 共0次带看 / 9个月以前发布
 152万,  单价19465元/平米,  中楼层(共11层)2009年建塔楼 - 金融港,  谷尚居 | 2室2厅 | 78.09平米 | 南 | 其他 | 有电梯,  45人关注 / 共0次带看 / 9个月以前发布
 185万,  单价15823元/平米,  高楼层(共5层)2000年建板楼 - 常青花园,  常青花园四小区 | 3室2厅 | 116.92平米 | 南 北 | 其他 | 无电梯,  21人关注 / 共4次带看 / 9个月以前发布
 210万,  单价16852元/平米,  高楼层(共6层)2009年建板楼 - 后湖,  统建同安家园 | 3室2厅 | 124.62平米 | 南 北 | 其他 | 无电梯,  26人关注 / 共4次带看 / 9个月以前发布
 125万,  单价12546元/平米,  高楼层(共26层)2004年建板楼 - 盘龙城,  名流人和天地四期 | 3室2厅 | 99.64平米 | 南 | 其他 | 有电梯,  1人关注 / 共1次带看 / 3个月以前发布
 275万,  单价23215元/平米,  高楼层(共34层)2016年建板塔结合 - 百步亭,  海赋江城天韵 | 3室2厅 | 118.46平米 | 南 | 其他 | 有电梯,  8人关注 / 共11次带看 / 3个月以前发布
 142万,  单价23862元/平米,  高楼层(共18层)2010年建板楼 - 金融港,  万科魅力之城南区 | 2室1厅 | 59.51平米 | 南 北 | 精装 | 有电梯,  13人关注 / 共0次带看 / 3个月以前发布
 159万,  单价11828元/平米,  低楼层(共6层)板楼 - 庙山,  远洋庄园 | 3室2厅 | 134.43平米 | 南 | 精装,  14人关注 / 共0次带看 / 3个月以前发布
 400万,  单价26387元/平米,  低楼层(共24层)2008年建板楼 - 楚河汉街,  东湖熙园 | 4室2厅 | 151.59平米 | 南 北 | 简装 | 有电梯,  3人关注 / 共0次带看 / 3个月以前发布
 204万,  单价19451元/平米,  中楼层(共18层)2008年建塔楼 - 老南湖,  027社区 | 3室2厅 | 104.88平米 | 南 | 其他 | 有电梯,  5人关注 / 共6次带看 / 30天以前发布
 115万,  单价14135元/平米,  中楼层(共7层)2015年建板楼 - 金银湖,  恋湖家园一期 | 2室2厅 | 81.36平米 | 东南 | 精装 | 无电梯,  4人关注 / 共3次带看 / 28天以前发布
 162万,  单价17105元/平米,  低楼层(共33层)2017年建板楼 - 塔子湖,  绿地汉口中心 | 3室2厅 | 94.71平米 | 南 | 毛坯 | 有电梯,  13人关注 / 共7次带看 / 28天以前发布
 98万,  单价17306元/平米,  高楼层(共30层)2006年建塔楼 - 光谷广场,  世界城尚都 | 1室1厅 | 56.63平米 | 北 | 其他 | 有电梯,  2人关注 / 共3次带看 / 28天以前发布
 108万,  单价22150元/平米,  低楼层(共33层)2016年建塔楼 - 集贤,  人信武胜里 | 1室1厅 | 48.76平米 | 南 | 简装,  1人关注 / 共4次带看 / 28天以前发布
 200万,  单价15414元/平米,  高楼层(共27层)2002年建塔楼 - 中南丁字桥,  弘业俊园 | 3室2厅 | 129.76平米 | 南 北 | 其他 | 有电梯,  38人关注 / 共4次带看 / 27天以前发布
 107万,  单价15492元/平米,  高楼层(共7层)1999年建板楼 - 杨汊湖,  华苑社区 | 2室2厅 | 69.07平米 | 南 北 | 其他 | 无电梯,  181人关注 / 共0次带看 / 9个月以前发布
 195万,  单价18758元/平米,  中楼层(共7层)1998年建板楼 - 西北湖,  江北园丁苑 | 3室1厅 | 103.96平米 | 南 北 | 其他 | 无电梯,  6人关注 / 共1次带看 / 9个月以前发布
 260万,  单价16000元/平米,  高楼层(共7层)1999年建板楼 - 西北湖,  富豪花园 | 3室2厅 | 162.51平米 | 东 西 | 精装 | 无电梯,  6人关注 / 共0次带看 / 9个月以前发布
 130万,  单价14851元/平米,  中楼层(共11层)板塔结合 - 白沙洲,  富强万象新城 | 2室2厅 | 87.54平米 | 南 | 其他 | 有电梯,  124人关注 / 共0次带看 / 9个月以前发布
 370万,  单价22949元/平米,  中楼层(共13层)2004年建板楼 - 中北路,  伟鹏苑 | 4室2厅 | 161.23平米 | 南 北 | 其他 | 有电梯,  18人关注 / 共2次带看 / 9个月以前发布
 145万,  单价12280元/平米,  中楼层(共4层)2005年建板楼 - 盘龙城,  28街 | 3室2厅 | 118.08平米 | 南 北 | 其他 | 无电梯,  39人关注 / 共2次带看 / 8个月以前发布
 110万,  单价9768元/平米,  高楼层(共7层)2000年建塔楼 - 江夏其它,  城北小区 | 3室2厅 | 112.62平米 | 南 | 精装 | 无电梯,  9人关注 / 共1次带看 / 2个月以前发布
 280万,  单价24093元/平米,  中楼层(共32层)2018年建塔楼 - 民族大道,  金地格林东郡 | 3室2厅 | 116.22平米 | 南 北 | 精装 | 有电梯,  48人关注 / 共16次带看 / 2个月以前发布
 245万,  单价16729元/平米,  高楼层(共15层)2008年建板楼 - 民族大道,  云顶居 | 3室2厅 | 146.46平米 | 南 北 | 简装 | 有电梯,  2人关注 / 共0次带看 / 2个月以前发布
 245万,  单价21422元/平米,  中楼层(共47层)2016年建板塔结合 - 东湖东亭,  福星惠誉东湖城二期 | 3室2厅 | 114.37平米 | 西南 | 毛坯 | 有电梯,  33人关注 / 共11次带看 / 2个月以前发布
 205万,  单价15220元/平米,  高楼层(共7层)塔楼 - 街道口,  泰格生态公寓 | 3室2厅 | 134.7平米 | 南 | 其他,  3人关注 / 共0次带看 / 2个月以前发布
 150万,  单价17924元/平米,  高楼层(共47层)2017年建板楼 - 古田,  广电兰亭荣荟 | 2室1厅 | 83.69平米 | 南 北 | 精装 | 有电梯,  13人关注 / 共9次带看 / 2个月以前发布
 80万,  单价20011元/平米,  高楼层(共26层)2008年建塔楼 - 老南湖,  027社区 | 1室1厅 | 39.98平米 | 南 | 其他 | 有电梯,  6人关注 / 共3次带看 / 27天以前发布
 142万,  单价13041元/平米,  中楼层(共32层)2014年建板楼 - 吴家山,  龙耀华府 | 3室2厅 | 108.89平米 | 南 北 | 其他,  0人关注 / 共1次带看 / 26天以前发布
 165万,  单价17507元/平米,  低楼层(共11层)2009年建塔楼 - 后湖,  统建同安家园 | 2室2厅 | 94.25平米 | 南 北 | 其他 | 有电梯,  5人关注 / 共6次带看 / 25天以前发布
 120万,  单价11956元/平米,  低楼层(共18层)2008年建板楼 - 金银湖,  金珠港湾二期 | 3室2厅 | 100.37平米 | 东 北 | 简装 | 有电梯,  7人关注 / 共2次带看 / 25天以前发布
 510万,  单价23926元/平米,  中楼层(共32层)2014年建板楼 - 卓刀泉,  南湖半岛 | 5室2厅 | 213.16平米 | 南 北 | 毛坯 | 有电梯,  12人关注 / 共2次带看 / 8个月以前发布
 385万,  单价34839元/平米,  中楼层(共26层)2013年建板塔结合 - 积玉桥,  绿地国际金融城一期 | 3室2厅 | 110.51平米 | 东南 | 简装 | 有电梯,  17人关注 / 共1次带看 / 8个月以前发布
 152万,  单价16774元/平米,  高楼层(共6层)2003年建板楼 - 光谷东,  宇峰家园 | 2室2厅 | 90.62平米 | 东南 | 精装 | 无电梯,  25人关注 / 共1次带看 / 8个月以前发布
 170万,  单价17240元/平米,  中楼层(共11层)2008年建塔楼 - 老南湖,  汇东南湖新村 | 3室2厅 | 98.61平米 | 南 | 其他 | 有电梯,  3人关注 / 共2次带看 / 8个月以前发布
 160万,  单价22689元/平米,  低楼层(共6层)2005年建板楼 - 民族大道,  拿铁公寓 | 3室1厅 | 70.52平米 | 南 | 其他 | 无电梯,  10人关注 / 共3次带看 / 8个月以前发布
 260万,  单价18776元/平米,  中楼层(共10层)2005年建板楼 - 珞狮南路,  半岛花园 | 3室2厅 | 138.48平米 | 南 北 | 毛坯 | 有电梯,  31人关注 / 共1次带看 / 8个月以前发布
 158万,  单价18589元/平米,  中楼层(共7层)1999年建板楼 - 徐东,  徐清公寓 | 2室1厅 | 85平米 | 南 | 精装 | 无电梯,  1人关注 / 共0次带看 / 2个月以前发布
 1214万,  单价61404元/平米,  中楼层(共7层)2006年建塔楼 - 东湖东亭,  东湖楚世家 | 2室2厅 | 197.71平米 | 南 北 | 精装 | 有电梯,  0人关注 / 共1次带看 / 2个月以前发布
 175万,  单价13207元/平米,  中楼层(共6层)2005年建板楼 - 金融港,  凤凰花园一期 | 3室2厅 | 132.51平米 | 南 北 | 精装 | 无电梯,  4人关注 / 共0次带看 / 2个月以前发布
 133.5万,  单价15338元/平米,  低楼层(共28层)2018年建板楼 - 光谷东,  万科花山紫悦湾 | 3室2厅 | 87.04平米 | 南 北 | 其他 | 有电梯,  24人关注 / 共4次带看 / 2个月以前发布
 153万,  单价18901元/平米,  高楼层(共6层)2000年建板楼 - 常青花园,  常青花园四小区 | 2室2厅 | 80.95平米 | 南 | 其他 | 无电梯,  2人关注 / 共2次带看 / 2个月以前发布
 320万,  单价32990元/平米,  高楼层(共31层)2016年建板楼 - 西北湖,  泛海国际松海园 | 3室2厅 | 97平米 | 南 北 | 其他 | 有电梯,  16人关注 / 共12次带看 / 5个月以前发布
 265万,  单价20991元/平米,  低楼层(共18层)2009年建塔楼 - 南湖沃尔玛,  南湖名都区 | 3室2厅 | 126.25平米 | 南 北 | 精装 | 有电梯,  9人关注 / 共0次带看 / 5个月以前发布
 267万,  单价21313元/平米,  中楼层(共29层)板楼 - 关山大道,  联想江城雅居 | 3室2厅 | 125.28平米 | 南 北 | 毛坯 | 有电梯,  35人关注 / 共16次带看 / 5个月以前发布
 355万,  单价31141元/平米,  低楼层(共31层)2013年建板塔结合 - 积玉桥,  绿地国际金融城一期 | 3室2厅 | 114平米 | 南 北 | 毛坯 | 有电梯,  12人关注 / 共14次带看 / 5个月以前发布
 410万,  单价30441元/平米,  中楼层(共32层)2009年建板楼 - 楚河汉街,  星海虹城二期 | 3室2厅 | 134.69平米 | 南 北 | 精装 | 有电梯,  11人关注 / 共2次带看 / 5个月以前发布
 188万,  单价19769元/平米,  低楼层(共28层)2017年建板塔结合 - 团结大道,  金地自在城 | 3室2厅 | 95.1平米 | 南 | 其他 | 有电梯,  41人关注 / 共20次带看 / 5个月以前发布
 155万,  单价19468元/平米,  中楼层(共34层)2013年建板楼 - 塔子湖,  星悦城一期 | 2室1厅 | 79.62平米 | 南 | 其他 | 有电梯,  14人关注 / 共10次带看 / 4个月以前发布
 538万,  单价28714元/平米,  低楼层(共32层)2006年建板楼 - 徐东,  鸿源国际公馆 | 3室2厅 | 187.37平米 | 南 北 | 精装 | 有电梯,  2人关注 / 共0次带看 / 4个月以前发布
 250万,  单价22909元/平米,  高楼层(共8层)板楼 - 首义,  复兴路工行宿舍 | 3室2厅 | 109.13平米 | 南 北 | 其他,  1人关注 / 共0次带看 / 4个月以前发布
 165万,  单价19768元/平米,  高楼层(共32层)2017年建塔楼 - 华科大,  万科嘉园光谷的光 | 3室1厅 | 83.47平米 | 西 | 其他 | 有电梯,  42人关注 / 共12次带看 / 4个月以前发布
 230万,  单价26359元/平米,  中楼层(共11层)2007年建塔楼 - 南湖沃尔玛,  宝安璞园三期 | 3室2厅 | 87.26平米 | 南 北 | 精装 | 有电梯,  2人关注 / 共0次带看 / 4个月以前发布
 253万,  单价25265元/平米,  低楼层(共6层)2005年建板楼 - 老南湖,  都市桃源 | 3室2厅 | 100.14平米 | 南 北 | 简装 | 无电梯,  0人关注 / 共0次带看 / 4个月以前发布
 295万,  单价21475元/平米,  中楼层(共7层)2006年建板楼 - 民族大道,  金地阳光城小区 | 3室2厅 | 137.37平米 | 南 | 精装 | 无电梯,  3人关注 / 共1次带看 / 4个月以前发布
 270万,  单价20600元/平米,  低楼层(共11层)板楼 - 街道口,  圆梦美丽家园 | 3室2厅 | 131.07平米 | 南 北 | 精装,  3人关注 / 共0次带看 / 4个月以前发布
 205万,  单价17313元/平米,  高楼层(共46层)2016年建板塔结合 - 塔子湖,  百步亭金桥汇期 | 3室2厅 | 118.41平米 | 东南 | 其他 | 有电梯,  18人关注 / 共14次带看 / 4个月以前发布
 640万,  单价36418元/平米,  中楼层(共28层)2016年建板楼 - 西北湖,  泛海国际桂海园 | 4室2厅 | 175.74平米 | 南 北 | 其他 | 有电梯,  9人关注 / 共11次带看 / 4个月以前发布
 143万,  单价16327元/平米,  低楼层(共33层)2016年建板楼 - 四新,  金地澜菲溪岸 | 3室1厅 | 87.59平米 | 南 北 | 其他 | 有电梯,  49人关注 / 共11次带看 / 4个月以前发布
 158万,  单价12859元/平米,  低楼层(共7层)2002年建板塔结合 - 吴家山,  富丽雅花园区 | 3室2厅 | 122.88平米 | 南 北 | 精装,  4人关注 / 共0次带看 / 4个月以前发布
 158万,  单价21523元/平米,  低楼层(共18层)2012年建板楼 - 民族大道,  清江山水 | 2室2厅 | 73.41平米 | 南 | 精装 | 有电梯,  45人关注 / 共10次带看 / 2个月以前发布
 152万,  单价19132元/平米,  高楼层(共18层)2008年建板楼 - 团结大道,  丽华苑 | 2室1厅 | 79.45平米 | 南 | 其他 | 有电梯,  23人关注 / 共5次带看 / 4个月以前发布
 245万,  单价19067元/平米,  高楼层(共7层)2003年建板楼 - 宝丰崇仁,  银河小区 | 3室2厅 | 128.5平米 | 南 北 | 精装 | 无电梯,  2人关注 / 共0次带看 / 4个月以前发布
 245万,  单价26209元/平米,  高楼层(共43层)2012年建板楼 - 积玉桥,  水岸国际峯岚天下 | 2室2厅 | 93.48平米 | 南 | 其他 | 有电梯,  15人关注 / 共10次带看 / 4个月以前发布
 150万,  单价15212元/平米,  中楼层(共24层)2018年建板楼 - 长丰常码头,  华润翡翠城 | 3室1厅 | 98.61平米 | 南 | 其他,  13人关注 / 共9次带看 / 4个月以前发布
 190万,  单价17758元/平米,  中楼层(共33层)2014年建板楼 - 四新,  招商公园1872三期尚府 | 3室2厅 | 107平米 | 南 | 其他 | 有电梯,  21人关注 / 共12次带看 / 4个月以前发布
 220万,  单价21005元/平米,  低楼层(共6层)板楼 - 青山,  钢都花园127街坊 | 3室2厅 | 104.74平米 | 南 北 | 精装 | 无电梯,  4人关注 / 共0次带看 / 4个月以前发布
 147万,  单价18173元/平米,  低楼层(共34层)2017年建板塔结合 - 塔子湖,  融创公园壹号二期 | 2室2厅 | 80.89平米 | 南 | 其他 | 有电梯,  12人关注 / 共12次带看 / 3个月以前发布
 113万,  单价16401元/平米,  低楼层(共11层)2010年建板楼 - 光谷东,  佳源花都二期 | 2室2厅 | 68.9平米 | 南 北 | 其他 | 有电梯,  146人关注 / 共7次带看 / 6个月以前发布
 95万,  单价15921元/平米,  高楼层(共8层)板楼 - 后湖,  赵家条 | 2室1厅 | 59.67平米 | 南 北 | 简装 | 无电梯,  17人关注 / 共0次带看 / 1个月以前发布
 233万,  单价18823元/平米,  中楼层(共22层)2003年建塔楼 - 珞狮南路,  明泽半岛尊邸 | 3室2厅 | 123.79平米 | 南 北 | 其他 | 有电梯,  2人关注 / 共0次带看 / 1个月以前发布
 95万,  单价17232元/平米,  中楼层(共5层)2001年建板楼 - 青山,  四十九街坊社区 | 2室1厅 | 55.13平米 | 南 | 简装 | 无电梯,  12人关注 / 共1次带看 / 1个月以前发布
 158万,  单价19870元/平米,  高楼层(共6层)1997年建板楼 - 老南湖,  康乐苑 | 2室2厅 | 79.52平米 | 南 北 | 其他 | 无电梯,  0人关注 / 共0次带看 / 26天以前发布
 120万,  单价15208元/平米,  中楼层(共11层)2010年建塔楼 - 白沙洲,  青菱城市花园 | 2室2厅 | 78.91平米 | 南 北 | 毛坯,  2人关注 / 共2次带看 / 21天以前发布
 140万,  单价14003元/平米,  低楼层(共10层)板塔结合 - 金银湖,  祥生柏景湾二期 | 3室2厅 | 99.98平米 | 南 北 | 其他,  0人关注 / 共0次带看 / 19天以前发布
 400万,  单价28633元/平米,  中楼层(共11层)2007年建塔楼 - 中南丁字桥,  阳光年华 | 4室2厅 | 139.7平米 | 南 北 | 其他 | 有电梯,  8人关注 / 共2次带看 / 4个月以前发布
 235万,  单价26660元/平米,  高楼层(共18层)2016年建塔楼 - 杨园,  美林青城二期 | 2室2厅 | 88.15平米 | 南 北 | 其他 | 有电梯,  7人关注 / 共5次带看 / 4个月以前发布
 105万,  单价24499元/平米,  高楼层(共17层)2007年建塔楼 - 二七,  东立国际 | 1室1厅 | 42.86平米 | 南 | 其他 | 有电梯,  13人关注 / 共3次带看 / 4个月以前发布
 105万,  单价20181元/平米,  中楼层(共28层)2007年建板楼 - 台北香港路,  天下国际公馆 | 1室1厅 | 52.03平米 | 南 | 其他 | 有电梯,  9人关注 / 共1次带看 / 4个月以前发布
 375万,  单价27297元/平米,  低楼层(共18层)2012年建板楼 - 金融港,  万科红郡 | 4室2厅 | 137.38平米 | 南 北 | 精装 | 有电梯,  3人关注 / 共1次带看 / 3个月以前发布
 259万,  单价20849元/平米,  中楼层(共11层)2009年建板楼 - 民族大道,  清江山水 | 3室2厅 | 124.23平米 | 南 北 | 其他 | 有电梯,  0人关注 / 共6次带看 / 3个月以前发布
 350万,  单价29551元/平米,  高楼层(共31层)2013年建板塔结合 - 积玉桥,  绿地国际金融城一期 | 3室2厅 | 118.44平米 | 南 北 | 其他 | 有电梯,  5人关注 / 共13次带看 / 3个月以前发布
 280万,  单价17169元/平米,  高楼层(共8层)2002年建板楼 - 街道口,  玉兰苑 | 4室2厅 | 163.09平米 | 南 北 | 精装 | 无电梯,  9人关注 / 共1次带看 / 3个月以前发布
 225万,  单价24220元/平米,  低楼层(共34层)2015年建板楼 - 关山大道,  万科城花璟苑 | 3室2厅 | 92.9平米 | 南 | 其他 | 有电梯,  18人关注 / 共12次带看 / 3个月以前发布
 200万,  单价24778元/平米,  中楼层(共6层)板楼 - 中南丁字桥,  武珞路六巷 | 3室1厅 | 80.72平米 | 东南 | 简装,  3人关注 / 共0次带看 / 3个月以前发布
 680万,  单价30791元/平米,  高楼层(共12层)板楼 - 黄埔永清,  黄浦雅苑 | 5室2厅 | 220.85平米 | 东南 | 精装 | 有电梯,  1人关注 / 共0次带看 / 3个月以前发布
 330万,  单价22809元/平米,  高楼层(共33层)2010年建板楼 - 新华路万达,  菱角湖万达广场区 | 3室2厅 | 144.68平米 | 南 北 | 其他 | 有电梯,  25人关注 / 共10次带看 / 3个月以前发布
 178万,  单价22385元/平米,  高楼层(共18层)2008年建塔楼 - 徐东,  华腾园 | 3室2厅 | 79.52平米 | 南 | 其他 | 有电梯,  40人关注 / 共2次带看 / 9个月以前发布
 223万,  单价23546元/平米,  高楼层(共26层)2013年建板楼 - 新南湖,  大华南湖公园世家三期 | 3室2厅 | 94.71平米 | 南 | 精装 | 有电梯,  9人关注 / 共13次带看 / 1个月以前发布
